komentář;comment;Kommentar
komentátorčin;commentator;Kommentator
komentátorka;commentator;Kommentator
komentátor;commentator;Kommentator
komentátorův;commentators;Kommentatoren
komentovanější;more commented;mehr kommentiert
komerční;commercial;kommerziell
komerčnější;more commercial;kommerzieller
kometární;cometary;Komet
kometa;Comet;Komet
komfortnější;more comfortable;bequemer
komfortní;comfortable;gemütlich
komický;comic;Comic
komik;comedian;Komiker
komikův;comedian;Komiker
komín;chimney;Schornstein
kominík;chimney-sweep;Schornsteinfeger
kominíkův;chimney sweep;Schornsteinfeger
komínový;chimney;Schornstein
kominterna;the Comintern;die Komintern
komisařčin;Commissioner;Kommissar
komisařka;Commissioner;Kommissar
komisař;commissar;Kommissar
komisařův;Commissioners;Kommissare
komise;commission;Kommission
komisionářství;commission;Kommission
komisionář;commission agent;Kommissionär
komisionářův;commissioners';Kommissare
komnata;room;Zimmer
komoda;chest of drawers;Kommode
komodita;commodity;Ware
komodor;commodore;Kommodore
komodorův;komodor's;Komodor
komolý;truncated;gekürzt
komora;chamber;Kammer
komornější;more intimate;intimer
komorník;butler;Diener
komorníkův;valet;Kammerdiener
komorní;chamber;Kammer
komorový;ventricular;Ventrikel
kompaktnější;more compact;kompakter
kompaktní;compact;kompakt
kompaňon;company;Unternehmen
komparátor;comparator;Komparator
komparace;Comparation;Vergleich
kompas;compass;Kompass
kompasový;compass;Kompass
kompatibilita;compatibility;Kompatibilität
kompatibilní;compatible;kompatibel
kompendium;compendium;Kompendium
kompenzace;compensation;Vergütung
kompenzační;compensatory;kompensatorisch
kompenzátor;compensator;Kompensator
kompetence;competence;Kompetenz
kompetentní;competent;kompetent
kompilace;compilation;Zusammenstellung
kompilační;compilation;Zusammenstellung
kompilátor;compiler;Compiler
komplement;complement;ergänzen
komplementární;complementary;komplementär
kompletace;completion;Fertigstellung
kompletnější;more complete;vollständiger
kompletní;complete;Komplett
komplex;complex;Komplex
komplexnější;more complex;komplexer
komplexní;complex;Komplex
komplikace;complication;Komplikation
komplikovanější;more complicated;komplizierter
komponista;composer;Komponist
komponistův;composers;Komponisten
komponistka;composer;Komponist
komponistčin;composers;Komponisten
komprese;compression;Kompression
kompresor;compressor;Kompressor
kompresorový;compressor;Kompressor
kompromis;compromise;Kompromiss
komtur;command;Befehl
komturství;komturství;komturství
komturův;Commander's;Kommandanten
komunální;communal;gemeinschaftlich
komunard;communal;gemeinschaftlich
komunardův;Communard's;Communards
komuna;commune;Kommune
komunikace;communication;Kommunikation
komunikující;communicating;kommunizieren
komunismus;communism;Kommunismus
komunistčin;communists;Kommunisten
komunistka;communist;Kommunist
komunista;communist;Kommunist
komunističtější;more communist;eher kommunistisch
komunistický;communist;Kommunist
komunistův;communists;Kommunisten
komůrka;cell;Zelle
komutativní;commutative;kommutativ
komutátor;commutator;Kommutator
koňak;cognac;Cognac
koncentrace;concentration;Konzentration
koncentrační;concentration;Konzentration
koncentrák;concentrate;konzentrieren
koncentráčník;concentrator;Konzentrator
koncentrátor;concentrator;Konzentrator
centrický;centric;zentrisch
koncepce;conception;Konzeption
koncepční;conceptual;konzeptionell
koncern;concern;Anliegen
koncernový;group;Gruppe
koncertní;concert;Konzert
koncese;concession;Konzession
koncil;council;Rat
koncovka;suffix;Suffix
koncový;final;Finale
končetina;limb;Glied
končina;end;Ende
kondenzace;condensation;Kondensation
kondenzátor;condenser;Kondensator
kondolence;condolences;Beileid
kondolenční;condolence;Beileid
kondom;condom;Kondom
kondor;condor;Kondor
kondorův;condor;Kondor
konec;end;Ende
koneček;over;zu Ende
konektor;connector;Verbinder
konev;can;kann
konfederace;confederation;Staatenbund
konference;conference;Konferenz
konferencier;entertainer;Entertainer
konferencierův;conference;Konferenz
konferenční;conference;Konferenz
konfesijní;confessional;Beichtstuhl
konfeta;confetti;Konfetti
konfigurace;configuration;Aufbau
konfigurační;configuration;Aufbau
konfirmace;confirmation;Bestätigung
konfirmand;confirmee;Konfirmand
konfiskace;confiscation;Beschlagnahme
konflagrace;conflagration;Feuersbrunst
konfrontace;confrontation;Konfrontation
kongenialita;congeniality;Gemütlichkeit
kongeniální;congenial;sympathisch
kongregační;congregational;Gemeinde
kongres;Congress;Kongress
kongresman;congressman;Kongressabgeordnete
kongresmanův;congressman;Kongressabgeordnete
kongruence;congruence;Kongruenz
kongruentní;congruent;kongruent
kónický;conical;konisch
koníček;hobby;Hobby
koníčkův;hobby;Hobby
koník;grasshopper;Heuschrecke
koníkův;koník's;koníks
konjekturální;conjectural;Vermutung
konjektura;construction;Konstruktion
konjugace;conjugation;Konjugation
konjunkce;conjunction;Verbindung
konjunktivní;conjunctive;Konjunktiv
konjunktura;boom;Boom
konkávní;concave;konkav
konkrétnější;more specific;spezifischer
konkrétní;specific;Spezifisch
konkubína;concubine;Konkubine
konkubínin;concubin;Konkubine
konkurenceschopnější;more competitive;wettbewerbsfähiger
konkurence;competition;Wettbewerb
konkurenční;competitive;wettbewerbsfähig
konkurs;bankruptcy;Konkurs
konkursní;bankruptcy;Konkurs
konopí;hemp;Hanf
konsensus;consensus;Konsens
konsignace;consignment;Sendung
konsilium;council;Rat
koňský;equine;Pferde-
konsolidace;consolidation;Konsolidierung
konsorcium;consortium;Konsortium
konstábl;constable;Polizist
konstáblův;constables;Polizisten
konstanta;constant;Konstante
konstantní;constant;Konstante
konstatující;noting;bemerken
konsternace;consternation;Bestürzung
konstituce;constitution;Verfassung
konstituční;constitutional;verfassungsrechtlich
konstitutivní;constitutive;konstitutiv
konstrukce;construction;Konstruktion
konstruktérčin;designer's;des Designers
konstruktérka;designer;Designer
konstruktér;designer;Designer
konstruktérský;design;Design
konstruktérův;designers;Designer
konstruktivnější;more constructive;konstruktiver
konstruktivní;constructive;konstruktiv
konstruovanější;more constructed;mehr konstruiert
konstruující;constructing;konstruieren
konšel;councilor;Stadtrat
konšelův;councilors;Ratsherren
konšelský;councilor;Stadtrat
kontaktáž;contact;Kontakt
kontaktní;contact;Kontakt
kontaktovanější;more contacted;mehr kontaktiert
kontaktující;contacting;kontaktieren
kontaminace;contamination;Kontamination
kontejner;container;Container
kontejnerový;container;Container
kontemplace;contemplation;Betrachtung
kontemplativní;contemplative;nachdenklich
kontextovější;more contextual;eher kontextbezogen
kontextový;contextual;kontextbezogen
kontiguita;contiguita;zusammenhängend
interkontinentální;intercontinental;interkontinental
kontinentální;continental;kontinental
kontingence;contingency;Kontingenz
kontingentní;contingent;Kontingent
kontinuální;continuous;kontinuierlich
kontinuita;continuity;Kontinuität
kontinuum;continuum;Kontinuum
konto;account;Konto
kontraaltistka;contraaltist;Kontraalist
kontrakce;contraction;Kontraktion
kontrapunktik;contrapuntist;Kontrapunktist
kontrapunktikův;counterpoints;Kontrapunkte
kontrapunktní;counterpoint;Kontrapunkt
kontrarevoluce;counterrevolution;Konterrevolution
kontrarevolucionář;counterrevolutionary;konterrevolutionär
kontrarevolucionářův;counterrevolutionaries;Konterrevolutionäre
kontrastnější;more contrasting;kontrastreicher
kontrastní;contrasting;kontrastierend
kontribuce;contribution;Beitrag
kontrola;control;Steuerung
kontrolka;control;Steuerung
kontrolní;control;Steuerung
kontrolor;controller;Regler
kontrolorův;controller;Regler
kontrolovanější;more controlled;mehr kontrolliert
kontrolovatelnější;more controllable;kontrollierbarer
kontroverze;controversy;Kontroverse
kontumační;default;Ursprünglich
kontura;contour;Kontur
konturní;contour;Kontur
konvence;convention;Konvention
konvenční;conventional;konventionell
konvergence;convergence;Konvergenz
konvergentní;convergent;konvergent
konvertibilnější;more convertible;mehr wandelbar
konvertibilní;convertible;Cabrio
konvertita;converted;umgewandelt
konvertor;converter;Konverter
konverzace;conversation;Konversation
konverzační;conversational;gesprächig
konverze;conversion;Wandlung
konverzní;conversion;Wandlung
konvertovanější;more converted;mehr konvertiert
konvexní;convex;konvex
konvice;teapot;Teekanne
konvoj;convoy;Konvoi
konvoluce;convolution;Faltung
konzervárna;cannery;Konservenfabrik
konzervatismus;conservatism;Konservatismus
konzervativcův;conservative;konservativ
konzervativec;conservative;konservativ
konzervativnější;more conservative;konservativer
konzervativní;conservative;konservativ
konzervatoř;conservatory;Wintergarten
konzerva;can;kann
konzistence;consistency;Konsistenz
konzistentní;consistent;konsistent
konsulární;consular;konsularisch
konsul;consul;Konsul
konsulův;consul;Konsul
konzulární;consular;konsularisch
konzul;consul;Konsul
konzulův;consul;Konsul
konzultace;consultation;Beratung
konzum;consumption;Verbrauch
konzumnější;more consumable;mehr verbrauchbar
konzumní;consumer;Verbraucher
kooperativní;cooperative;Kooperative
kooptace;co-optation;Kooptation
koordinace;coordination;Koordinierung
koordinátor;coordinator;Koordinator
koordinátorův;coordinators;Koordinatoren
koordinátorka;coordinator;Koordinator
koordinátorčin;coordinator;Koordinator
kopáč;digger;Bagger
kopáčův;kopáčův;kopáčův
kopaná;soccer;Fußball
kopanec;kick;trete
kopanina;kopanina;kopanina
vykopávka;excavation;Ausgrabung
kopanější;more dug;mehr gegraben
kopnější;more powerful;stärker
kopcovitý;hilly;hügelig
kopec;hill;hügel
kopeček;scoop;Scoop
kop;kick;trete
příkop;ditch;Graben
kopie;copy;Kopieren
kopí;spear;Speer
kopírovací;copying;Kopieren
kopírovanější;more copied;mehr kopiert
kopírovatelnější;more copyable;besser kopierbar
kopírovávanější;more copied;mehr kopiert
kopírka;copier;Kopierer
kopra;copra;Kopra
kopr;dill;Dill
kopřiva;nettle;Nessel
kopřivka;hives;Nesselsucht
kopule;cupola;Kuppel
kopyto;hoof;Huf
korálek;bead;Korn
korál;coral;Koralle
korálový;coral;Koralle
korba;basket;Korb
kordík;sword;Schwert
kordón;cordon;Kordon
koreček;bucket;Eimer
korečkový;bucket;Eimer
korekční;corrective;Korrektiv
korek;cork;Kork
korektnější;more correct;richtiger
korektní;correct;Korrekt
korektura;proofreading;Korrekturlesen
korelace;correlation;Korrelation
korelativní;correlative;Korrelat
korelátor;correlator;Korrelator
korespondence;correspondence;Korrespondenz
korespondující;corresponding;entsprechend
koridor;corridor;Gang
korkový;corked;verkorkt
kormidelnický;helmsman;Steuermann
kormidelník;steersman;Steuermann
kormidelníkův;helmsman;Steuermann
kormidelní;steering wheel;Lenkrad
kormidlo;rudder;Ruder
kormorán;cormorant;Kormoran
kormoránův;cormorant;Kormoran
kornatý;horned;gehörnt
korolár;corollary;logische Folge
koróna;corona;Corona
koroptev;partridge;Rebhuhn
korouhev;banner;Banner
koroze;corrosion;Korrosion
korozivní;corrosive;ätzend
korporace;corporation;Konzern
korporační;corporate;Unternehmen
korporativní;corporate;Unternehmen
korpulentní;corpulent;korpulent
korpuskulární;corpuscular;korpuskular
korpuskule;corpus;Korpus
koruna;crown;Krone
korund;corundum;Korund
korunka;Crown;Krone
korunní;crown;Krone
korunovace;coronation;Krönung
korupce;corruption;Korruption
korveta;corvette;Korvette
korýšovitý;crustacean;Krebstier
korýš;crustacean;Krebstier
korýšův;crustacean;Krebstier
korýtko;trough;Trog
koryto;trough;Trog
korzár;corsair;Korsar
korzárův;corsair;Korsar
korzo;promenade;Promenade
kořeněnější;more spicy;würziger
kořen;root;Wurzel
kosatec;iris;Iris
kosejší;more beautiful;schöner
kosí;mows;mäht
kosmetický;cosmetic;Kosmetik
kosmetika;cosmetics;Kosmetika
kosmický;cosmic;kosmisch
kosmogonie;cosmogony;Kosmogonie
kosmologie;cosmology;Kosmologie
kosmonautika;astronautics;Raumfahrt
kosmopolita;cosmopolitan;kosmopolitisch
kosmopolitický;cosmopolitan;kosmopolitisch
kosmopolitní;cosmopolitan;kosmopolitisch
kosmos;cosmos;Kosmos
kosočtverec;rhombus;Rhombus
kosoúhlejší;more angular;kantiger
kosoúhlý;oblique;schräg
kos;basket;Korb
kose;kose;kose
kostelíček;little church;kleine Kirche
kostelík;small church;kleine Kirche
kostel;church;Kirche
kostelník;verger;Küster
kostelníkův;kostelníkovv;kostelníkovv
kosterní;skeletal;Skelett-
kostival;comfrey;Beinwell
kostižer;skeleton;Skelett
kostka;cube;Würfel
kostkový;cube;Würfel
kostnatý;bony;knochig
kostnice;ossuary;Beinhaus
kostní;bone;Knochen
kostra;skeleton;Skelett
kostrbatý;gritty;grobkörnig
kostrční;coccygeal;Steißbein
kostřička;skeleton;Skelett
kostým;costume;Kostüm
kosův;kosův;kosův
kosý;oblique;schräg
košatina;hurdle;Hürde
košíček;small basket;kleiner Korb
košíkařství;basketry;Korbwaren
košíkář;basket maker;Korbhersteller
košíkářův;basketry;Korbwaren
košík;basket;Korb
košíkový;basketball;Basketball
košile;shirt;Shirt
koš;basket;Korb
koště;broom;Besen
koťátko;kitten;Kätzchen
kotec;kotec;kotec
kotě;kitten;Kätzchen
kotelna;boiler room;Heizungsraum
kotelní;boiler room;Heizungsraum
kotleta;chop;hacken
kotník;ankle;Knöchel
kotouč;disc;Rabatt
kotva;anchor;Anker
kotviště;berth;Liegeplatz
koudel;tow;Abschleppen
koulař;bowler;Bowler
koulařův;koulařův;koulařův
koule;ball;Ball
koumák;koumák;koumák
koumákův;koumákův;koumákův
koupací;bathing;Baden
koupelna;bathroom;Bad
koupel;bath;Bad
koupě;purchase;kaufen
kouř;smoke;Rauch
kousávanější;more biting;mehr beißen
kousávající;biting;beißen
kousanější;more biting;mehr beißen
kousající;biting;beißen
kousnutější;more bitten;mehr gebissen
kousnutý;bitten;gebissen
zakusovanější;more experienced;erfahrener
zakusující;experiencing;erfahren
okusovávanější;more bitten;mehr gebissen
kousavější;more biting;mehr beißen
kousavý;biting;beißen
kousek;a bit;ein bisschen
koutek;corner;Ecke
kouzelnější;more magical;magischer
kouzelnice;sorceress;Zauberin
kouzelnický;magical;magisch
kouzelnictví;magic;Magie
kouzelničin;magic;Magie
kouzelník;magician;Zauberer
kouzelníkův;magician's;Zauberer
kouzlo;magic;Magie
kovadlina;anvil;Amboss
kovárna;forge;Schmiede
kovář;blacksmith;Schmied
kovářův;blacksmith's;Schmied
kovanější;more forged;mehr geschmiedet
kovbojka;cowgirl;Cowgirl
kovboj;cowboy;Cowboy
kovbojův;cowboys;Cowboys
kov;metal;Metall
kovolitectví;metalwork;Metallarbeiten
kovový;metal;Metall
kozačka;boots;Stiefel
kozáček;Cossack;Kosaken
kozák;Cossack;Kosaken
kozákův;Cossack;Kosaken
koza;goat;Ziege
kozel;goat;Ziege
kozinka;kid;Kind
kozin;kozin;kozin
kozí;goat;Ziege
kozílek;goats;Ziegen
kozlík;goat;Ziege
kozlíkův;kozlíkův;kozlíkův
kozlí;goats;Ziegen
kozlův;goat's;Ziege
kozorožcův;ibex;Steinbock
kozorožec;ibex;Steinbock
kožešina;fur;Pelz
kožešinový;furry;pelzig
kožich;fur;Pelz
kožíšek;fur coat;Pelzmantel
kožišnictví;fur trade;Pelzhandel
kožišník;skinner;Skinner
kožišníkův;furrier;Kürschner
kožní;cutaneous;Haut-
krabice;box;Kasten
krabicový;box;Kasten
krabička;box;Kasten
krabí;crabs;Krabben
krab;crab;Krabbe
krabův;crab;Krabbe
krádež;theft;der Diebstahl
kradmý;furtive;verstohlen
krach;collapse;Zusammenbruch
krajančin;compatriot;Landsmann
krajanka;countrywoman;Bäuerin
krajan;fellow countryman;Landsmann
krajanův;compatriot;Landsmann
kráječ;slicer;Schneidemaschine
krajina;country;Land
krajnější;more extreme;extremer
krajnice;curbs;Bordsteine
krajní;extreme;extrem
krajový;regional;regional
kraj;region;Region
krajský;regional;regional
krakorec;krakorec;krakorec
králíček;bunny;Hase
králičina;rabbit;Hase
králičí;rabbit;Hase
králíčkův;rabbit;Hase
králíkárna;hutch;Stall
králík;rabbit;Hase
králíkův;rabbit;Hase
královna;queen;Königin
královnin;queens;Königinnen
královský;royal;königlich
království;kingdom;Königreich
král;king;König
králův;of the king;des Königs
kramář;shopkeeper;Ladenbesitzer
kramářův;shopkeeper's;Ladenbesitzer
kramářka;shopkeeper;Ladenbesitzer
kramářčin;shopkeeper;Ladenbesitzer
krám;shop;Geschäft
kramle;kramle;Kramle
kras;kras;Krass
krasový;karst;Karst
krasavcův;beauties;Schönheiten
krasavec;handsome man;schöner Mann
krasavice;beauty;Schönheit
krása;beauty;Schönheit
kráska;beauty;Schönheit
krásnější;more beautiful;schöner
krásnější;more beautiful;schöner
krasobruslařčin;figure skater;Eiskunstläufer
krasobruslařka;figure skater;Eiskunstläufer
krasobruslař;figure skater;Eiskunstläufer
krasobruslařův;figure skaters;Eiskunstläufer
krasojezdkyně;beauty rider;schöne Reiterin
kráter;crater;Krater
kratičký;short;kurz
krátkodobý;short;kurz
krátkolebý;short-lived;kurzlebig
krátký;short;kurz
kratochvíle;pastime;Zeitvertreib
kraulařčin;crawler;Raupe
kraulařka;crawler;Raupe
kraulař;crawler;Raupe
kraulařův;kraulařův;kraulařův
kraul;crawl;kriechen
kravál;racket;Schläger
kravata;tie;binden
kráva;cow;Kuh
kravín;cowshed;Kuhstall
kravský;cowish;kuh
kra;floe;Scholle
krb;fireplace;Kamin
krčma;tavern;Taverne
krční;cervical;zervikal
kreatura;creature;Kreatur
kredenc;cupboard;Schrank
krédo;credo;Glaubensbekenntnis
krejčí;tailor;Schneider
kremace;cremation;Einäscherung
krematorium;crematorium;Krematorium
krém;cream;Creme
krémový;creamy;cremig
kreol;Creole;Kreolisch
kreolka;creole;kreolisch
krepdešín;crepedine;Kreppin
krep;crepe;Krepp
krepový;crepe;Krepp
kreslič;draftsman;Zeichner
kresličův;draftsman;Zeichner
kretén;cretin;Kretin
kreténův;asshole;Arschloch
krétský;Cretan;Kretisch
krevní;blood;Blut
krev;blood;Blut
kriketový;cricket;Kricket
kriminalista;criminalist;Kriminalist
kriminalistický;forensic;forensisch
kriminalistův;criminologist;Kriminologe
kriminalita;criminality;Kriminalität
kriminální;criminal;kriminell
krinolína;crinoline;Krinoline
kripl;kripl;kripl
kriplův;kriplův;kriplův
kritérium;criterion;Kriterium
kritiččin;critical;kritisch
kritička;critique;Kritik
kritičtější;more critical;kritischer
kritika;criticism;Kritik
kritik;critic;Kritiker
kritikův;critic's;Kritik
krize;crisis;Krise
krizovější;more crisis;mehr Krise
krizový;crisis;Krise
krk;neck;Nacken
krkovička;neck;Nacken
krmič;feeder;Zubringer
krmičův;feeders;Feeder
krmítko;feeder;Zubringer
krmivo;feed;füttern
krocaní;turkeys;Truthähne
krocan;turkey;Truthahn
krocanův;turkey;Truthahn
kroj;costume;Kostüm
kroketa;croquette;Krokette
krok;step;Schritt
krokodýlí;crocodiles;Krokodile
krokodýl;crocodile;Krokodil
krokodýlův;crocodile;Krokodil
krokus;crocus;Krokus
kronikářčin;chronicler;Chronist
kronikářka;chronicler;Chronist
kronikář;chronicler;Chronist
kronikářův;chronicler;Chronist
kronika;chronicle;Chronik
kropenatý;speckled;gesprenkelt
kropící;sprinkling;bestreuen
krotitel;tamer;Dompteur
krotitelův;tamers;Dompteure
krotký;tame;zähmen
kroupa;hail;Heil
kroutící;twisting;verdrehen
kroužek;ring;Ring
krouživý;gyratory;kreisend
krtčí;mole;Maulwurf
krteček;little Mole;kleiner Maulwurf
krtečkův;mole;Maulwurf
krtek;mole;Maulwurf
krtkův;mole;Maulwurf
krucifix;crucifix;Kruzifix
kruh;ring;Ring
kruhovitý;circular;kreisförmig
kruhový;circular;kreisförmig
krunýř;shell;Hülse
krůpěj;drop;tropfen
krupice;semolina;Grieß
krupka;semolina;Grieß
krutější;more cruel;grausamer
vládce;ruler;Herrscher
samovládce;autocrat;Autokrat
krutovláda;despotism;Despotismus
krutovládcův;cruel ruler;grausamer Herrscher
krutý;cruel;grausam
kružítko;compasses;Zirkel
kružnice;circle;Kreis
krvácející;bleeding;Blutung
krvák;bleeding;Blutung
krvavější;bloodier;blutiger
krvavý;bloody;blutig
krvesmilství;incest;Inzest
krvežíznivý;bloodthirsty;blutrünstig
krvinka;blood cell;Blutzelle
krychle;cube;Würfel
krychlový;cubic;kubisch
kryjící;covering;Abdeckung
krymský;Crimean;Krim
kryogenní;cryogenic;kryogen
kryotrón;cryotron;Kryotron
krypta;crypt;Krypta
kryptogram;cryptogram;Kryptogramm
krystal;crystal;Kristall
krystalizace;crystallization;Kristallisation
krystalový;crystal;Kristall
křaplavý;cracked;geknackt
křeččí;hamster;Hamster
křeček;hamster;Hamster
křečkův;hamster;Hamster
křečovitý;spasmodic;krampfhaft
křeč;spasm;Krampf
křehký;brittle;spröde
křemen;silica;Kieselsäure
křen;horseradish;Meerrettich
křepký;sprightly;lebhaft
křepelka;quail;Wachtel
křeslo;chair;Stuhl
křesťančin;Christian;Christian
křesťanka;Christian;Christian
křesťan;Christian;Christian
křesťanský;Christian;Christian
křesťanství;Christianity;Christentum
křesťanstvo;Christendom;Christenheit
křesťanův;Christian;Christian
křestní;baptismal;Taufe
křída;chalk;Kreide
křidélko;aileron;Querruder
křídlo;wing;Flügel
křídlovka;flugelhorn;Flügelhorn
křídový;chalky;kalkhaltig
křik;shouting;schreien
křiklavý;flagrant;flagrant
křikloun;loudmouth;Großmaul
křiklounův;loudmouth;Großmaul
křišťál;crystal;Kristall
křišťálový;crystal;Kristall
křivda;injustice;Ungerechtigkeit
křivější;more crooked;schiefer
křivítko;curve;Kurve
křivka;curve;Kurve
křivolaký;tortuous;gewunden
křivý;crooked;krumm
křižácký;crusader;Kreuzritter
křižák;crusader;Kreuzritter
křižákův;crusaders;Kreuzfahrer
křížek;cross;Kreuz
křížencův;hybrids;Hybriden
kříženec;cross;Kreuz
křížkový;cross;Kreuz
křižník;cruiser;Kreuzer
křižovatka;junction;Kreuzung
křížovka;crossword;Kreuzworträtsel
křížový;cross;Kreuz
kříž;cross;Kreuz
křoví;bushes;Gebüsch
křovinatý;bushy;buschig
křovisko;bush;Busch
křovitý;bushy;buschig
křtitel;baptist;Baptist
křtitelnice;baptismal font;Taufbecken
křtitelův;baptist;Baptist
kštice;thatch;Stroh
který;who;wer
kubický;cubic;kubisch
kubismus;cubism;Kubismus
kudrnatý;curly;lockig
kudrna;kink;Knick
kufr;suitcase;Koffer
kufřík;briefcase;Aktentasche
kuchařčin;cookbook;Kochbuch
kuchařka;cook;Koch
kuchařský;culinary;kulinarisch
kuchař;cook;Koch
kuchařův;chef's;Koch
kuchyně;kitchen;Küche
kuchyňka;kitchenette;Kochnische
kuchyňský;kitchen;Küche
kuchyň;kitchen;Küche
kujnější;more malleable;formbarer
kukaččí;cuckoo;Kuckuck
kukačka;Cuckoo;Kuckuck
kukaň;coop;Koop
kukátko;peephole;Guckloch
kukla;pupa;Puppe
kukuřice;maize;Mais
kulatější;rounder;runder
kulatina;log;Protokoll
kulaťoučký;chubby;pummelig
kulatý;round;runden
kulečník;billiards;Billard
skulhanější;more lame;eher lahm
kulhající;lame;lahm
kulhavější;more lame;eher lahm
kulhavý;limping;Hinken
skulhávanější;more lame;eher lahm
kulhávající;lame;lahm
kulička;ball;Ball
kuličkový;ball;Ball
kulisa;scenery;Landschaft
kulka;bullet;Patrone
kulma;curling iron;Lockenstab
kulminace;culmination;Höhepunkt
kůlna;shed;Baracke
kulový;spherical;kugelförmig
kultivátor;cultivator;Grubber
kultura;culture;Kultur
kulturnější;more cultural;kultureller
kulturní;cultural;kulturell
kumbál;kumbál;kumbal
kumulativní;cumulative;kumulativ
kuna;marten;Marder
kuní;marten;Marder
kupa;cumulus;Kumulus
kupcův;buyers;Käufer
kupecký;merchant;Händler
kupectví;trade;handeln
kupec;buyer;Käufer
kupka;bathroom;Bad
kuplířčin;pimp;Zuhälter
kuplířka;procuress;Kupplerin
kuplíř;pimp;Zuhälter
kuplířův;pimp;Zuhälter
kupón;coupon;Coupon
kupující;buyer;Käufer
kurátorčin;curator;Kurator
kurátorka;curator;Kurator
kurátor;curator;Kurator
kurátorův;curator's;Kurator
kurátův;curate's;Pfarrer
kuráž;courage;Mut
kůr;choir;Chor
kuriozita;curiosity;Neugier
kurióznější;more curious;neugieriger
kuriózní;curious;neugierig
kůrka;crust;Kruste
kurník;henhouse;Hühnerstall
kurs;course;Kurs
kurtizána;courtesan;Kurtisane
kurtizánin;courtesan;Kurtisane
kurýr;courier;Kurier
kurýrův;couriers;Kuriere
kurzíva;italics;Kursivschrift
kurzor;cursor;Mauszeiger
kuřák;smoker;Raucher
kuřákův;smoker;Raucher
kuřátko;chick;Küken
kuře;chicken;Huhn
kuřivo;smoking;Rauchen
kuří;chicken;Huhn
kusejší;shorter;kürzer
kus;piece;Stück
kusovník;bill of materials;Stückliste
kusový;piece;Stück
kustod;curator;Kurator
kustodův;custodian;Verwalter
kusý;incomplete;unvollständig
kuše;crossbows;Armbrüste
kutil;handyman;Heimwerker
kutilův;DIY;DIY
kutna;cowl;Haube
kůzle;kid;Kind
kozle;goats;Ziegen
kozlečí;goat;Ziege
kůzlečí;kid;Kind
kužel;cone;Kegel
kuželka;skittle;Kegel
kuželovitý;conical;konisch
kuželový;conical;konisch
kůže;skin;Haut
kvadrátor;square;Quadrat
kvádr;block;Block
kvalifikace;qualifications;Qualifikationen
kvalifikátor;qualifier;Qualifikation
kvalifikovanější;more qualified;qualifizierter
kvalitativní;qualitative;qualitativ
kvalita;quality;Qualität
kvalitnější;superior;Vorgesetzter
kvalitní;quality;Qualität
kvantitativní;quantitative;quantitativ
kvantita;quantity;Anzahl
kvap;drip;tropfen
kvarta;quarter;Quartal
kvarteto;quartet;Quartett
kvinteto;quintet;Quintett
kvas;ferment;Ferment
kvasidlo;fermenter;Fermenter
kvasnice;yeast;Hefe
květák;cauliflower;Blumenkohl
květákový;cauliflower;Blumenkohl
květena;flora;Flora
květen;May;Kann
květináč;flowerpot;Blumentopf
květinářčin;florist;florist
květinářka;florist;florist
květinářství;flower shop;Blumenladen
květinář;florist;florist
květinářův;florists;Floristen
květina;flower;Blume
květinka;floret;Blüte
květinový;floral;Blumen-
květnatý;florid;blühend
květnový;May;Kann
kvetoucí;flowering;Blüte
kvinta;quint;Quint
kvítek;flower;Blume
kvočna;kvočna;kvočna
kvóta;quota;Quote
kybernetický;cybernetic;kybernetisch
kybernetika;cybernetics;Kybernetik
kyčelní;hip;Hüfte
kýčovitý;trashy;trashig
kýč;kitsch;Kitsch
kyjovitý;cuddly;knuddelig
kyj;club;Verein
kýla;hernia;Hernie
kýl;keel;Kiel
kýlový;hernia;Hernie
kypící;vibrant;beschwingt
kyprý;plump;rundlich
kyrys;cuirass;Kürass
kyrysník;cuirassier;Kürassier
kyrysníkův;kyrysníkův;kyrysníkův
kyselejší;more acidic;saurer
kyselina;acid;Säure
kyselý;sour;sauer
kysličník;oxide;Oxid
kyslíkový;oxygen;Sauerstoff
kytara;guitar;Gitarre
kytarista;guitarist;Gitarrist
kytaristčin;guitarists;Gitarristen
kytaristka;guitarist;Gitarrist
kytaristův;guitarist;Gitarrist
kytarový;guitar;Gitarre
kýta;leg;Bein
kytice;bouquet;Strauß
kytovcův;kytovcův;kytovcův
kytovec;whale;Wal
kyvadlo;pendulum;Pendel
kyveta;cuvette;Küvette
labilnější;more unstable;instabiler
labilní;labile;labil
laboratorní;laboratory;Labor
laboratoř;laboratory;Labor
labourista;Labor;Arbeit
labouristův;Labor;Arbeit
labutí;swan;Schwan
labuť;swan;Schwan
labužnický;gourmet;Gourmet
labužník;gourmet;Gourmet
labužníkův;gourmet;Gourmet
láce;cheapness;Billigkeit
lacinější;cheaper;billiger
láčka;bait;Köder
láčkovec;láčkovec;lačkovec
láčkový;pickle;Essiggurke
laděnější;more tuned;mehr abgestimmt
ladící;tuning;stimmen
laguna;lagoon;Lagune
lahev;bottle;Flasche
lahvový;bottled;Flaschen-
láhvový;bottled;Flaschen-
láhev;bottle;Flasche
lahodnější;more delicious;leckerer
lahůdkářství;delicatessen;Delikatessen
lahůdka;delicacy;Delikatesse
lahůdkový;delicious;lecker
lahvička;bottle;Flasche
laický;lay;legen
laik;layman;Laie
